,image_a,image_b,verify_ab,f1a,f2a,f3a,f4a,f5a,f6a,f7a,f8a,f9a,f1b,f2b,f3b,f4b,f5b,f6b,f7b,f8b,f9b
4530,1197a_num2.png,1197c_num1.png,1.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0
4531,1197a_num2.png,1197b_num1.png,1.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,4.0,2.0
4532,1197a_num2.png,1197a_num3.png,1.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,0.0,2.0,1.0,0.0,2.0
4533,1432b_num2.png,1432a_num2.png,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
4534,1432b_num2.png,1432c_num1.png,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0
4535,1432b_num2.png,1432a_num1.png,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
4536,1432b_num2.png,1432c_num2.png,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0
4537,1432b_num2.png,1432a_num4.png,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0
4538,1260b_num2.png,1260c_num3.png,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0
4539,1260b_num2.png,1260b_num1.png,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
4540,1260b_num2.png,1260a_num1.png,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,2.0
4541,1260b_num2.png,1260c_num1.png,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0
4542,1260b_num2.png,1260c_num2.png,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0
4543,1260b_num2.png,1260b_num3.png,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
4544,0461b_num2.png,0461b_num1.png,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0
4545,0461b_num2.png,0461a_num2.png,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0
4546,0461b_num2.png,0461a_num1.png,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0
4547,0461b_num2.png,0461b_num3.png,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0
4548,0461b_num2.png,0461b_num4.png,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0
4549,0503a_num1.png,0503b_num1.png,1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
4550,0503a_num1.png,0503b_num2.png,1.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
4551,0353c_num6.png,0353b_num3.png,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
4552,0353c_num6.png,0353c_num5.png,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0
4553,0353c_num6.png,0353a_num1.png,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0
4554,0353c_num6.png,0353c_num1.png,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0
4555,0353c_num6.png,0353a_num4.png,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0
4556,0353c_num6.png,0353a_num3.png,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,2.0,2.0
4557,0353c_num6.png,0353c_num4.png,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0
4558,0353c_num6.png,0353c_num3.png,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0
4559,0353c_num6.png,0353b_num2.png,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
4560,0353c_num6.png,0353b_num1.png,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
4561,0353c_num6.png,0353c_num2.png,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0
4562,1123c_num5.png,1123c_num2.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
4563,1123c_num5.png,1123a_num3.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0
4564,1123c_num5.png,1123aa_num1.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0
4565,1123c_num5.png,1123c_num6.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
4566,1123c_num5.png,1123c_num7.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
4567,1123c_num5.png,1123a_num1.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0
4568,1123c_num5.png,1123c_num4.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
4569,1123c_num5.png,1123c_num3.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
4570,1123c_num5.png,1123b_num1.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0
4571,1123c_num5.png,1123c_num1.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
4572,1123c_num5.png,1123c_num8.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0
4573,1123c_num5.png,1123a_num4.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0
4574,1123c_num5.png,1123aa_num2.png,1.0,3.0,4.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0
4575,0414a_num1.png,0414c_num1.png,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0
4576,0414a_num1.png,0414a_num3.png,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0
4577,0414a_num1.png,0414b_num2.png,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0
4578,0414a_num1.png,0414c_num4.png,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0
4579,0414a_num1.png,0414c_num2.png,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0
4580,0414a_num1.png,0414c_num3.png,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,2.0
4581,0414a_num1.png,0414b_num1.png,1.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0
4582,1143c_num2.png,1143c_num4.png,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0
4583,1143c_num2.png,1143c_num5.png,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0
4584,1143c_num2.png,1143c_num1.png,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0
4585,0537b_num3.png,0537a_num4.png,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
4586,0537b_num3.png,0537a_num1.png,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
4587,0537b_num3.png,0537c_num1.png,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0
4588,0537b_num3.png,0537c_num2.png,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0
4589,0537b_num3.png,0537c_num3.png,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0
4590,0537b_num3.png,0537a_num2.png,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
4591,0537b_num3.png,0537a_num3.png,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
4592,0537b_num3.png,0537b_num2.png,1.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0
4593,0451b_num2.png,0451c_num2.png,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0
4594,0451b_num2.png,0451b_num1.png,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0
4595,0451b_num2.png,0451b_num5.png,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0
4596,0451b_num2.png,0451c_num1.png,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0
4597,0451b_num2.png,0451a_num2.png,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0
4598,0451b_num2.png,0451a_num1.png,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0
4599,0451b_num2.png,0451b_num4.png,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0
4600,0451b_num2.png,0451b_num3.png,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0
4601,0537a_num4.png,0537a_num1.png,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
4602,0537a_num4.png,0537c_num1.png,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0
4603,0537a_num4.png,0537c_num2.png,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0
4604,0537a_num4.png,0537c_num3.png,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,1.0
4605,0537a_num4.png,0537a_num2.png,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
4606,0537a_num4.png,0537a_num3.png,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0
4607,0537a_num4.png,0537b_num2.png,1.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,0.0,2.0,1.0,4.0,2.0
4608,0538c_num3.png,0538c_num1.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0
4609,0538c_num3.png,0538b_num1.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0
4610,0538c_num3.png,0538b_num2.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0
4611,0538c_num3.png,0538a_num4.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,4.0,2.0
4612,0538c_num3.png,0538a_num1.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,3.0,2.0,2.0,1.0,4.0,2.0
4613,0538c_num3.png,0538b_num3.png,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0
4614,1323a_num1.png,1323b_num2.png,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0
4615,1323a_num1.png,1323a_num2.png,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0
4616,1323a_num1.png,1323c_num3.png,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0
4617,1323a_num1.png,1323b_num6.png,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0
4618,1323a_num1.png,1323c_num1.png,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0
4619,1323a_num1.png,1323c_num4.png,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0
4620,1323a_num1.png,1323b_num7.png,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0
4621,1323a_num1.png,1323c_num2.png,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0
4622,1323a_num1.png,1323b_num3.png,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0
4623,1323a_num1.png,1323b_num5.png,1.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0
4624,1392a_num1.png,1392aa_num1.png,1.0,2.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0
4625,0461b_num1.png,0461a_num2.png,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0
4626,0461b_num1.png,0461a_num1.png,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0
4627,0461b_num1.png,0461b_num3.png,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0
4628,0461b_num1.png,0461b_num4.png,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0
4629,0429a_num1.png,0429b_num1.png,1.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,2.0
4630,0374c_num2.png,0374b_num4.png,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0
4631,0374c_num2.png,0374c_num1.png,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0
4632,0374c_num2.png,0374b_num2.png,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0
4633,0374c_num2.png,0374a_num2.png,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0
4634,0374c_num2.png,0374a_num3.png,1.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,2.0
4635,0489b_num2.png,0489a_num4.png,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0
4636,0489b_num2.png,0489a_num2.png,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0
4637,0489b_num2.png,0489b_num4.png,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0
4638,0489b_num2.png,0489b_num3.png,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0
4639,0489b_num2.png,0489a_num1.png,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0
4640,0489b_num2.png,0489c_num4.png,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
4641,0489b_num2.png,0489c_num6.png,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
4642,0489b_num2.png,0489c_num2.png,1.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
4643,1259c_num1.png,1259c_num2.png,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0
4644,1259c_num1.png,1259b_num2.png,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0
4645,1259c_num1.png,1259a_num1.png,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0
4646,1259c_num1.png,1259a_num2.png,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0
4647,1259c_num1.png,1259c_num5.png,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0
4648,1259c_num1.png,1259a_num3.png,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0
4649,0440c_num2.png,0440b_num1.png,1.0,3.0,4.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0
4650,0440c_num2.png,0440a_num1.png,1.0,3.0,4.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0
4651,0440c_num2.png,0440b_num2.png,1.0,3.0,4.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0
4652,0440c_num2.png,0440c_num1.png,1.0,3.0,4.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,3.0,4.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0
4653,0489a_num4.png,0489a_num2.png,1.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0
4654,0489a_num4.png,0489b_num4.png,1.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0
4655,0489a_num4.png,0489b_num3.png,1.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0
4656,0489a_num4.png,0489a_num1.png,1.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0
4657,0489a_num4.png,0489c_num4.png,1.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
4658,0489a_num4.png,0489c_num6.png,1.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
4659,0489a_num4.png,0489c_num2.png,1.0,1.0,4.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0
4660,0365c_num4.png,0365a_num2.png,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0
4661,0365c_num4.png,0365a_num4.png,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0
4662,0365c_num4.png,0365c_num2.png,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0
4663,0365c_num4.png,0365b_num2.png,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0
4664,0365c_num4.png,0365c_num3.png,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0
4665,0365c_num4.png,0365b_num1.png,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0
4666,0365c_num4.png,0365a_num5.png,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0
4667,0365c_num4.png,0365a_num1.png,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0
4668,0365c_num4.png,0365c_num1.png,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,3.0,0.0,1.0,1.0,2.0,1.0
4669,0312b_num5.png,0312b_num6.png,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0
4670,0312b_num5.png,0312b_num1.png,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0
4671,0312b_num5.png,0312b_num4.png,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0
4672,1356b_num5.png,1356b_num3.png,1.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0,2.0,4.0,0.0,2.0,2.0,2.0,0.0,4.0,2.0
