imagename,pen_pressure,letter_spacing,size,dimension,is_lowercase,is_continuous,slantness,tilt,entry_stroke_a,staff_of_a,formation_n,staff_of_d,exit_stroke_d,word_formation,constancy
1076a_num3.png,2,2,3,2,2,1,4,2,1,2,2,2,1,2,2
0570c_num1.png,1,2,1,1,2,2,2,1,1,2,1,3,2,2,1
0328b_num1.png,2,3,3,2,2,1,2,2,1,2,2,3,2,2,2
0919a_num1.png,2,2,3,2,2,2,2,2,1,2,2,3,2,2,2
1259b_num1.png,2,2,1,2,2,2,2,1,1,4,2,3,2,1,2
1006c_num4.png,2,1,2,2,2,2,2,1,1,2,1,3,1,1,1
0947a_num1.png,1,1,3,3,2,1,1,1,1,2,2,2,2,2,2
0667c_num1.png,2,1,2,2,2,2,1,1,1,2,2,1,1,2,2
1215a_num6.png,1,3,3,3,2,1,1,1,1,2,2,1,1,2,2
0471c_num3.png,2,1,1,2,2,2,2,1,2,4,2,2,3,2,2
1150a_num1.png,2,1,3,3,2,2,1,1,1,2,1,2,2,2,2
0138a_num4.png,2,1,2,2,2,1,1,1,1,4,2,3,4,2,2
0691b_num2.png,2,1,3,3,2,1,1,1,1,4,2,1,1,1,1
0743a_num4.png,2,1,2,2,2,2,1,1,1,2,2,3,2,2,2
1164a_num1.png,2,2,1,1,2,2,3,1,2,2,2,3,3,2,2
0102c_num4.png,1,1,3,3,2,1,4,2,1,2,2,2,1,1,2
0067a_num4.png,2,1,2,1,2,2,1,2,1,3,1,3,2,1,1
1166b_num5.png,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2
0688c_num2.png,1,3,2,1,2,1,1,2,1,4,2,3,4,2,2
1503c_num3.png,2,1,3,2,2,2,1,2,1,2,2,1,1,1,2
0029a_num1.png,2,1,3,3,2,1,1,1,1,1,2,3,2,2,2
1556a_num2.png,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2
0366b_num2.png,2,2,2,2,2,1,2,1,1,4,1,2,4,1,2
0475b_num1.png,2,3,2,1,2,2,2,1,1,2,2,3,4,1,1
0754c_num1.png,2,3,2,1,2,2,2,1,1,3,2,3,4,1,1
0483c_num1.png,1,2,3,3,2,2,1,1,1,4,2,3,4,2,2
0655c_num1.png,1,2,2,3,1,1,1,1,1,1,2,1,1,2,2
1245c_num3.png,2,2,2,1,2,2,3,2,2,2,2,3,4,2,2
0512a_num4.png,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1
1388b_num6.png,2,2,1,1,2,2,3,2,1,2,1,1,4,1,1
0175c_num2.png,1,1,3,3,2,2,1,1,1,3,2,2,2,2,2
0053c_num3.png,2,1,2,2,2,1,1,1,1,4,1,3,2,1,1
0454a_num2.png,2,2,2,2,2,2,1,1,1,1,2,3,2,2,2
0117c_num4.png,1,2,3,3,2,1,1,1,1,4,2,1,1,1,2
0065c_num3.png,2,2,2,1,2,2,1,1,1,4,2,2,2,2,2
1292c_num2.png,2,2,2,1,2,1,1,1,1,2,2,3,4,1,1
0724c_num4.png,1,2,3,3,2,2,1,1,1,2,2,2,1,1,2
0165c_num3.png,2,2,2,1,2,2,1,1,1,4,2,3,2,1,2
0841c_num3.png,2,2,2,1,2,2,1,1,1,2,1,3,4,1,2
0756b_num2.png,2,3,2,2,2,1,1,2,1,1,2,2,4,1,1
0912a_num3.png,1,1,3,3,2,1,1,1,1,1,2,3,2,1,2
0623a_num1.png,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1
0396b_num1.png,1,1,2,2,2,2,2,1,1,2,2,3,2,1,2
0046b_num3.png,2,3,1,1,2,1,1,1,1,2,2,2,2,1,2
0061a_num2.png,2,2,1,2,2,2,1,1,1,4,1,3,4,1,1
1526b_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,1,2,2
1301a_num6.png,1,2,2,2,2,1,1,1,1,4,2,2,1,1,1
0766c_num1.png,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1
0669b_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,4,1,1
0272c_num4.png,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2
0672c_num2.png,2,2,2,1,2,2,2,1,1,2,1,3,3,1,2
1201b_num1.png,2,2,2,2,2,2,1,1,1,4,2,2,3,2,2
0080c_num5.png,1,3,1,2,2,1,1,2,1,4,2,2,4,1,1
1101a_num1.png,2,3,3,2,2,1,1,1,1,2,2,2,1,1,2
1342a_num2.png,1,3,3,3,2,1,1,1,1,2,2,2,2,2,1
1287a_num2.png,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1
0065c_num2.png,2,3,1,1,2,2,1,1,1,4,2,2,2,1,1
1187b_num2.png,2,2,2,2,2,1,1,1,1,3,2,1,1,1,2
0566b_num5.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
1359b_num3.png,2,1,3,3,2,1,1,1,1,2,2,2,2,2,2
0933c_num1.png,2,1,1,1,2,2,2,2,1,2,2,3,1,2,1
0286c_num1.png,2,1,1,1,2,2,2,1,1,2,1,3,3,1,1
1017c_num1.png,1,3,1,1,2,2,1,1,1,2,1,2,2,1,1
1518b_num5.png,1,3,1,2,2,1,1,1,1,2,2,2,4,2,2
0009a_num1.png,1,2,1,1,2,1,1,1,1,4,2,2,1,1,2
0659c_num1.png,1,3,1,1,2,2,1,2,1,4,1,2,2,1,1
1005c_num1.png,1,2,2,2,2,2,2,2,1,3,2,3,2,1,1
0868aa_num1.png,1,2,3,2,2,1,1,1,1,2,2,3,2,2,2
0896a_num2.png,1,2,1,1,2,2,2,1,1,2,2,3,1,2,2
0043b_num3.png,1,2,1,1,2,2,2,1,1,4,1,3,1,1,1
0275b_num1.png,1,2,3,3,1,2,2,1,1,4,2,1,1,2,2
0872a_num3.png,2,3,2,2,2,1,1,1,1,4,2,1,2,1,2
1006c_num2.png,2,3,1,1,2,2,1,1,1,1,1,1,1,1,1
0465c_num2.png,2,2,2,2,2,2,1,1,1,4,2,3,4,1,1
0932b_num1.png,1,1,3,3,2,2,2,1,1,2,2,2,2,2,2
0675b_num2.png,2,1,3,3,2,1,1,1,1,3,2,2,1,2,2
1393a_num3.png,1,1,1,1,2,2,2,1,1,2,1,3,2,1,1
1374b_num5.png,2,2,2,2,2,1,1,1,1,2,2,3,2,2,2
0150c_num3.png,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0698a_num3.png,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2
0678a_num4.png,2,2,2,2,2,1,1,1,1,2,2,3,2,2,2
0652a_num3.png,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
0108b_num1.png,2,1,2,2,2,2,3,1,1,2,2,2,2,2,1
0199b_num2.png,2,3,2,2,2,2,1,1,1,2,1,2,1,2,1
1212aa_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,2,2,1
1302a_num1.png,2,2,3,2,2,1,1,1,1,2,2,3,2,2,2
0291c_num4.png,2,2,2,1,2,2,2,1,1,2,1,3,2,1,1
0717aa_num2.png,2,3,3,2,2,2,2,2,1,2,1,3,2,2,2
0124b_num6.png,1,1,2,2,2,1,1,1,1,4,2,1,1,1,2
1178a_num4.png,2,3,1,1,2,2,1,1,1,4,1,3,4,1,1
0784b_num3.png,1,2,2,3,2,1,1,1,1,4,2,2,2,2,2
1537a_num1.png,2,3,2,2,2,1,2,1,1,4,2,2,3,1,2
0337a_num4.png,1,3,1,1,2,2,3,1,1,2,1,3,4,1,1
0721a_num6.png,1,3,3,3,2,1,1,1,1,2,2,2,1,1,2
0146a_num5.png,1,2,3,3,2,1,1,1,1,4,2,2,1,1,2
0953b_num4.png,1,2,2,2,2,1,1,1,1,1,2,2,4,1,1
0778b_num4.png,1,2,2,2,2,1,2,2,1,4,2,2,1,1,2
1300a_num4.png,2,3,2,2,2,2,1,1,1,2,1,3,2,1,2
1471c_num2.png,2,2,2,2,2,2,2,1,1,2,1,3,1,1,1
0157c_num2.png,2,3,2,2,2,1,4,2,1,2,2,2,1,1,2
0935a_num1.png,1,3,1,1,2,2,1,1,1,2,1,3,4,1,1
0122c_num3.png,2,3,3,2,2,2,1,1,1,2,2,3,2,2,2
0217f_num2.png,1,2,1,1,2,2,1,1,1,1,1,2,2,1,1
1525b_num2.png,2,1,3,2,2,1,1,1,1,4,1,3,2,1,1
0808a_num1.png,1,3,3,2,2,2,1,2,1,2,1,3,2,1,1
1344a_num3.png,2,3,2,2,2,1,1,1,1,2,1,3,2,2,2
0126b_num2.png,2,2,1,1,2,1,1,1,1,1,2,2,4,1,2
0091b_num8.png,1,2,3,3,2,2,1,1,1,2,2,3,1,1,1
0657c_num1.png,1,2,2,2,2,2,1,1,2,2,2,3,2,2,2
1117c_num3.png,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0820c_num6.png,2,2,2,2,2,2,1,1,1,2,2,3,2,2,2
1242c_num4.png,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2
0276b_num3.png,1,2,3,3,2,1,1,1,1,2,2,2,2,2,2
0995a_num3.png,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1
0608b_num2.png,2,3,1,1,2,2,1,1,1,2,1,1,3,1,2
0122a_num2.png,2,3,2,2,2,2,1,1,1,2,2,2,4,2,2
1388a_num2.png,2,3,2,2,2,2,2,1,1,2,2,2,1,1,2
1306b_num1.png,2,3,1,1,2,2,1,1,1,4,1,3,2,1,1
0020c_num2.png,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2
0617a_num1.png,2,2,1,1,2,2,2,1,2,2,2,3,3,1,1
0839a_num1.png,1,2,3,2,2,2,1,2,1,3,2,3,2,1,1
0152c_num1.png,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1
1456a_num2.png,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1
0559bb_num1.png,2,2,2,2,2,1,1,1,1,2,2,3,4,2,2
0409c_num1.png,2,2,2,2,2,2,1,1,1,4,2,1,1,2,1
1244c_num2.png,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2
1166b_num4.png,1,2,3,3,2,1,1,1,1,1,2,2,1,2,2
0687b_num1.png,1,2,2,2,2,1,1,1,1,4,2,2,1,2,2
1070b_num2.png,1,3,3,2,2,1,1,2,1,4,2,2,1,2,2
1515c_num1.png,2,3,2,1,2,2,4,1,1,4,1,1,1,1,1
0815a_num4.png,2,2,2,2,2,2,2,2,1,2,2,3,2,1,2
0434a_num2.png,2,2,1,1,2,2,2,1,2,4,1,2,2,1,1
0879a_num3.png,2,1,3,2,2,2,2,2,1,3,2,3,4,2,2
0327c_num6.png,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2
0480b_num1.png,2,2,2,2,2,1,4,1,1,2,2,2,2,2,2
1346c_num1.png,2,2,1,1,2,2,2,1,2,4,2,3,3,1,2
0467b_num1.png,2,2,3,3,2,1,1,1,1,2,2,1,1,2,2
0901a_num1.png,1,3,3,3,2,1,1,1,1,2,2,1,1,2,2
0272a_num4.png,2,2,2,2,2,2,4,1,1,2,1,3,2,1,2
1557c_num1.png,2,2,2,2,2,2,2,1,2,4,2,1,2,2,2
0904a_num2.png,1,3,2,2,2,1,2,1,1,2,2,2,2,2,2
1161a_num1.png,2,2,2,2,2,2,2,1,1,3,2,3,2,1,1
0132b_num5.png,2,2,2,2,2,2,2,1,1,4,2,2,3,2,2
0393a_num2.png,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2
0860a_num2.png,1,2,2,2,2,2,2,1,1,2,2,3,2,2,2
0199a_num5.png,2,3,2,2,2,2,1,2,1,2,2,2,2,1,2
0478b_num2.png,2,2,1,1,2,2,3,1,1,1,2,2,2,2,2
0753b_num1.png,1,2,3,2,2,1,4,1,1,2,2,2,4,2,2
0023b_num1.png,2,2,2,2,2,2,3,1,1,2,2,2,2,2,2
1320a_num1.png,1,2,2,2,2,2,2,1,1,2,2,3,4,2,2
1048a_num3.png,2,1,2,2,2,1,3,1,1,4,2,2,1,2,2
0446c_num2.png,2,3,2,2,2,1,2,1,1,4,2,1,2,2,2
1228b_num7.png,2,2,2,2,2,1,4,2,1,2,2,2,2,2,2
0082c_num1.png,2,2,2,2,2,2,2,1,1,4,2,2,4,2,2
0309b_num3.png,1,2,3,3,1,1,1,1,1,1,2,1,1,2,1
1518a_num1.png,2,2,2,2,2,2,2,2,1,2,2,3,2,2,2
1216b_num2.png,2,2,2,2,2,1,1,1,1,4,2,3,2,2,2
0609a_num2.png,1,2,2,2,2,2,2,2,1,4,2,3,2,2,2
1368c_num1.png,2,1,1,1,2,2,2,2,1,2,1,3,4,1,1
0090a_num1.png,1,2,2,2,2,2,3,2,1,2,2,2,2,2,2
0066b_num1.png,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0638a_num3.png,1,2,2,2,2,2,1,1,1,4,2,2,2,2,2
0353a_num5.png,2,2,2,2,2,2,1,1,1,2,2,2,4,2,2
1022a_num1.png,2,1,1,1,2,2,3,2,1,2,2,3,2,1,2
1493a_num1.png,2,1,1,1,2,2,1,1,1,3,2,3,4,2,2
0778a_num4.png,1,2,3,2,2,1,1,2,1,4,2,2,2,2,2
0123c_num1.png,2,1,2,1,2,2,1,1,1,4,2,3,4,2,2
1165c_num5.png,2,2,3,3,2,2,2,2,1,3,2,3,2,1,2
1246a_num1.png,1,2,2,2,2,2,3,1,1,2,1,3,3,1,1
0978c_num2.png,1,2,3,3,2,2,1,1,1,3,1,3,2,1,1
0056c_num1.png,1,1,2,2,2,2,2,2,1,1,1,2,4,1,1
0338a_num7.png,1,2,2,2,2,2,1,1,1,1,2,3,2,2,2
0194a_num1.png,2,1,3,3,2,1,1,1,1,2,2,2,2,2,2
1365b_num2.png,2,1,2,2,2,2,2,1,1,2,2,3,4,2,2
1230b_num4.png,1,2,2,2,2,2,2,1,1,2,2,2,4,2,2
0028c_num2.png,1,2,2,2,2,2,2,1,1,2,2,3,4,1,2
0082b_num1.png,2,2,2,2,2,2,1,2,1,4,2,2,3,2,2
1141a_num1.png,1,3,2,3,2,1,1,1,1,2,2,2,2,2,2
0046a_num4.png,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2
0747b_num3.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1214c_num4.png,1,3,2,3,2,1,4,1,1,2,2,2,2,2,2
0080c_num1.png,1,3,2,2,2,1,4,1,1,4,2,2,2,1,2
1141c_num5.png,1,3,2,2,2,1,1,1,1,2,2,2,2,2,2
0408c_num2.png,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2
1518b_num1.png,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2
0708a_num3.png,1,1,2,1,2,2,3,1,2,2,2,1,4,1,2
0006c_num4.png,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1
1235b_num5.png,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2
0163a_num3.png,1,1,3,2,2,1,1,1,1,1,1,3,2,1,1
1318b_num1.png,2,2,2,2,2,2,2,2,1,2,1,2,2,1,1
0562a_num4.png,1,2,2,2,2,2,1,1,1,2,2,3,2,1,2
0875cc_num1.png,2,3,2,1,2,2,1,1,1,3,1,3,4,1,2
0953c_num1.png,1,2,2,2,2,2,1,2,1,2,2,2,4,1,2
1320c_num4.png,2,1,2,1,2,2,2,1,1,2,2,3,3,1,1
1341a_num1.png,1,2,2,2,2,2,1,1,1,2,1,3,4,1,2
1210a_num3.png,2,1,2,2,2,2,3,1,1,2,2,2,2,1,2
1531b_num1.png,2,1,2,2,2,2,1,2,1,1,1,3,4,1,1
1277b_num4.png,1,1,2,2,2,1,1,2,1,2,2,2,2,1,1
0861c_num1.png,1,2,2,2,2,2,1,1,1,2,2,2,4,1,2
0535c_num1.png,2,2,1,2,2,2,2,1,1,2,2,3,2,2,2
0961b_num1.png,2,2,2,3,2,2,2,1,1,2,2,2,4,2,2
0019c_num1.png,1,3,3,3,2,1,1,1,1,2,2,2,1,1,2
0215c_num2.png,1,2,3,3,2,2,1,1,1,2,2,2,2,2,2
0601b_num3.png,1,2,1,1,2,2,1,2,1,2,1,2,4,1,2
0215a_num1.png,1,2,2,2,2,2,1,2,1,2,2,2,4,1,2
0988cc_num1.png,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2
0753c_num1.png,1,2,2,2,2,1,1,1,1,2,2,3,2,2,2
0926a_num1.png,2,2,2,2,2,2,1,1,1,2,1,2,4,1,1
1501b_num6.png,2,2,1,1,2,2,2,1,1,4,1,3,3,1,2
0812b_num4.png,2,2,1,1,2,2,2,1,2,3,1,2,2,1,1
0447c_num2.png,1,3,3,3,2,1,1,1,1,1,2,1,1,1,2
1169b_num4.png,2,2,2,2,2,2,1,1,1,2,2,2,2,1,2
0176c_num1.png,2,3,1,2,2,1,1,1,1,4,2,2,2,1,1
0958b_num2.png,1,3,2,2,2,2,1,1,2,2,2,2,2,1,2
1203a_num3.png,1,3,2,2,2,1,1,2,1,4,2,2,1,1,1
0818b_num5.png,2,2,2,2,2,2,2,1,1,2,2,3,2,1,2
0892c_num4.png,1,2,2,2,2,2,2,1,1,2,2,3,4,1,2
0214c_num4.png,1,1,3,3,2,1,1,1,1,2,2,2,2,2,2
1424b_num1.png,2,3,2,1,2,2,1,1,1,2,2,2,3,1,2
1042b_num1.png,2,2,2,2,2,2,1,1,1,1,1,3,4,1,1
1127c_num1.png,2,2,2,2,2,2,2,1,2,2,2,3,2,1,2
1133a_num2.png,2,1,2,2,2,1,1,1,1,1,2,1,2,1,1
1484a_num2.png,1,3,3,3,2,1,1,1,1,4,2,2,1,2,2
1215b_num5.png,1,3,3,3,2,1,1,1,1,4,2,2,1,1,2
0868c_num2.png,1,3,3,3,2,1,1,1,1,2,2,3,2,2,2
1227a_num2.png,1,2,2,2,2,2,1,1,1,4,2,3,3,1,1
1319b_num2.png,2,2,2,1,2,2,2,1,1,3,2,3,2,2,2
0196c_num1.png,2,2,2,2,2,1,4,1,1,4,2,3,2,2,2
0565c_num2.png,2,2,2,1,2,2,3,1,1,2,1,3,4,1,1
0769b_num1.png,1,2,2,2,2,1,1,1,1,4,2,1,1,1,2
0798b_num3.png,2,2,1,1,2,2,3,1,1,2,1,3,3,1,1
0556b_num5.png,1,2,3,2,2,2,1,1,1,3,2,2,2,2,2
1137b_num3.png,2,3,1,1,2,2,1,2,2,2,1,2,4,1,1
1275b_num1.png,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2
1508bb_num2.png,2,2,2,2,2,2,1,1,1,2,2,3,2,2,1
1497b_num3.png,2,2,2,2,2,1,3,1,1,2,2,2,2,2,2
1539a_num2.png,2,2,2,2,2,2,1,2,1,4,1,3,4,1,1
0558a_num1.png,1,2,2,2,2,2,1,2,2,1,2,2,3,1,2
0621b_num2.png,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2
1183b_num3.png,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2
1194a_num6.png,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2
1331b_num1.png,1,2,3,3,2,1,1,1,1,2,2,3,4,2,2
0464c_num1.png,2,2,2,3,2,2,2,1,1,2,2,2,3,2,1
1315c_num1.png,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2
0285b_num6.png,2,2,2,1,2,2,1,1,2,2,2,2,4,1,2
0965c_num1.png,1,1,2,1,2,2,1,1,1,2,1,3,4,1,1
1387a_num3.png,1,2,3,2,2,1,4,2,1,2,2,2,1,2,2
1203a_num4.png,1,2,3,2,2,1,1,1,1,4,2,2,1,1,1
0788a_num1.png,1,2,3,3,2,1,1,1,1,2,2,2,2,2,2
0188a_num3.png,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2
0510c_num1.png,1,2,2,2,2,2,2,1,1,2,1,2,4,1,2
0797a_num2.png,1,3,3,2,2,2,1,1,1,2,2,3,2,1,2
0884a_num4.png,1,3,2,1,2,2,3,1,1,2,2,3,3,1,2
0319b_num2.png,2,2,2,1,2,2,2,1,1,2,2,2,4,2,2
0869c_num2.png,1,3,2,1,2,2,2,2,1,3,1,2,2,1,1
0792b_num5.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1079c_num3.png,2,3,2,2,2,1,4,1,1,4,2,2,1,2,2
0473c_num2.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
1090a_num2.png,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2
0122a_num7.png,1,2,2,2,2,2,2,1,1,4,2,2,2,2,2
1225a_num2.png,1,2,2,2,2,2,1,1,2,1,1,2,1,1,1
1168c_num1.png,2,3,2,1,2,1,1,1,1,1,2,2,4,2,2
0589c_num2.png,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1
0657b_num1.png,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2
1037c_num4.png,2,2,2,2,2,2,1,2,1,2,2,2,4,2,2
0482c_num1.png,2,1,2,3,2,2,3,2,1,2,1,3,2,1,1
1376b_num5.png,1,2,2,2,2,2,3,1,1,2,1,3,2,1,1
0401c_num2.png,2,3,2,2,2,2,2,1,1,2,1,2,1,1,1
0933b_num2.png,1,3,2,2,2,2,3,1,1,2,2,3,2,1,2
0731c_num1.png,1,2,1,1,2,2,3,1,1,2,1,3,2,1,1
0633a_num2.png,1,2,2,2,2,2,3,1,1,1,1,2,2,1,1
0468b_num1.png,2,3,3,3,2,2,1,1,1,1,1,2,2,1,1
0431b_num4.png,2,2,2,2,2,2,1,1,1,2,2,3,3,1,1
0887b_num5.png,2,2,2,2,2,1,1,1,1,4,2,3,4,1,1
0507b_num2.png,1,2,2,2,2,2,2,1,1,2,2,3,4,2,2
1148c_num1.png,1,1,3,3,1,1,4,1,1,1,2,2,1,2,2
0408a_num1.png,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
0082a_num3.png,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1
0617b_num1.png,1,1,2,1,2,2,2,1,1,2,2,2,4,1,2
0995c_num2.png,1,2,2,2,2,1,2,1,1,1,2,2,1,2,2
0163b_num2.png,2,2,2,2,2,2,1,1,1,4,1,1,1,1,2
1545b_num2.png,2,2,1,1,2,2,3,1,1,2,2,3,2,1,2
0767c_num2.png,2,2,1,1,2,1,3,1,1,4,2,1,1,1,2
1477c_num2.png,2,2,1,1,2,2,2,1,1,2,1,3,4,1,1
1140a_num2.png,2,3,2,2,2,1,1,1,1,2,2,2,4,1,2
0869b_num4.png,2,1,2,2,2,2,2,2,1,2,1,2,2,1,2
0091c_num6.png,1,2,3,3,2,2,4,1,1,2,2,2,1,2,1
1322a_num2.png,2,3,2,2,2,1,1,1,1,3,2,2,4,2,2
1208a_num3.png,2,2,2,2,2,2,2,1,1,4,2,3,4,2,2
0572c_num2.png,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2
1162c_num4.png,1,2,2,2,2,2,2,2,1,2,2,3,2,2,1
0356c_num1.png,1,3,2,2,2,1,2,1,1,1,2,2,1,2,1
0104c_num3.png,1,2,2,2,2,2,2,1,1,2,1,2,4,2,2
1043b_num2.png,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2
0167b_num5.png,2,3,2,2,2,2,1,2,1,1,1,3,2,1,1
0487c_num2.png,2,2,1,1,2,2,2,1,2,3,2,2,4,2,2
0030c_num4.png,1,1,2,2,2,2,2,1,1,2,1,2,4,1,2
1546c_num2.png,2,2,2,2,2,2,2,1,1,2,2,3,3,2,2
1129c_num2.png,1,3,2,1,2,2,1,1,1,4,2,3,2,2,2
0801b_num3.png,1,1,3,2,1,1,1,1,1,1,2,1,1,2,2
0706b_num4.png,1,2,3,3,2,2,2,1,1,2,2,2,2,2,2
1361aa_num1.png,2,1,1,1,2,2,3,1,2,2,2,3,4,2,2
0876c_num5.png,1,1,3,3,2,1,1,1,1,2,2,2,1,2,2
1241b_num4.png,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2
1359b_num2.png,2,2,3,3,2,1,1,1,1,2,2,2,1,2,2
0958b_num3.png,2,2,2,2,2,2,2,1,2,2,2,2,4,2,2
0109c_num4.png,1,1,3,3,2,2,1,1,1,2,2,3,2,2,2
1110c_num2.png,2,1,2,2,1,1,1,1,1,1,2,2,1,2,2
0836a_num1.png,1,2,3,2,2,1,1,1,2,2,2,2,2,1,2
0408b_num2.png,2,2,2,2,2,1,1,1,1,2,2,2,4,2,2
1141a_num5.png,1,2,2,2,2,1,1,1,1,3,2,2,1,2,2
1068cc_num2.png,2,2,3,3,2,1,1,1,1,4,2,2,1,1,2
0281a_num4.png,1,2,2,3,2,2,2,2,1,2,2,3,4,2,2
0961a_num1.png,1,2,3,3,2,2,2,2,1,2,2,2,2,2,2
1169a_num2.png,2,1,2,1,2,2,1,2,1,4,1,3,2,1,2
0985c_num3.png,1,1,3,2,2,1,1,1,1,2,2,2,2,2,2
1121b_num3.png,1,1,3,3,2,2,1,1,1,2,2,3,4,2,2
1482b_num1.png,2,2,2,2,2,2,2,2,1,2,2,3,3,2,2
1024b_num1.png,2,3,1,1,2,2,1,2,1,1,2,3,2,1,2
0146a_num4.png,1,2,3,3,2,1,1,2,1,4,2,3,1,1,2
0994c_num2.png,1,1,2,2,2,2,1,1,1,4,2,2,1,2,2
0917a_num3.png,1,2,2,2,1,1,1,1,1,1,2,1,1,1,2
0759b_num1.png,1,2,1,1,2,2,2,2,1,2,1,2,2,1,1
0896a_num1.png,1,2,1,1,2,2,2,1,1,4,2,3,1,2,1
0886a_num4.png,1,2,1,2,2,2,1,1,1,4,2,3,4,2,2
0002c_num4.png,1,1,3,3,2,1,1,1,1,1,2,2,1,1,1
0317a_num6.png,2,1,2,2,2,2,1,1,1,3,2,3,2,2,2
0785b_num1.png,1,2,3,2,2,1,1,2,1,3,2,3,1,2,2
0836c_num1.png,1,2,3,3,2,1,1,1,1,2,2,2,2,1,2
0730b_num1.png,2,2,2,2,2,2,1,2,1,1,2,2,2,1,2
0221c_num3.png,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1
1239a_num1.png,2,3,1,1,2,1,1,2,1,1,2,2,4,1,2
0257c_num1.png,1,2,2,2,2,2,1,1,1,1,2,2,2,1,1
1434b_num3.png,1,1,3,3,2,2,1,1,1,1,2,1,1,1,2
0170b_num3.png,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2
0898c_num2.png,2,3,1,1,2,2,1,2,1,1,1,2,2,1,1
0566c_num1.png,1,2,3,2,2,2,1,1,1,2,2,2,2,2,2
0456b_num3.png,2,2,2,2,2,2,1,1,1,3,2,3,3,1,2
0871b_num5.png,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2
0383c_num3.png,2,2,2,2,2,2,2,1,1,4,2,2,1,1,2
0088b_num2.png,1,3,3,3,2,1,1,1,1,2,2,2,2,1,2
0325b_num2.png,1,2,3,3,2,1,1,1,1,2,2,2,2,1,2
1126c_num1.png,1,3,2,2,2,1,1,2,1,2,2,2,4,1,2
0601c_num2.png,2,2,1,1,2,2,1,2,1,2,1,2,4,1,1
1486a_num5.png,2,2,1,1,2,2,3,1,1,2,2,2,4,1,1
1235c_num1.png,2,2,2,2,2,1,1,1,1,2,2,3,2,1,1
1251b_num1.png,2,2,2,2,2,1,1,2,1,4,2,3,2,1,2
0987a_num4.png,1,2,3,2,2,2,1,1,1,2,2,2,1,2,2
0034a_num6.png,2,3,2,2,2,2,1,2,1,2,2,3,2,1,2
1274a_num3.png,2,2,1,2,2,2,2,1,1,2,2,3,2,1,2
0715b_num1.png,1,2,2,2,2,2,1,1,1,2,2,3,1,2,2
0165b_num3.png,1,2,3,3,2,2,1,1,1,4,2,2,2,1,2
0142b_num3.png,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2
0015b_num1.png,1,2,2,3,2,1,2,2,1,1,2,1,1,1,2
0891a_num2.png,2,2,2,2,2,1,2,1,1,2,2,2,3,2,2
1495b_num2.png,2,2,2,2,2,2,2,1,1,4,2,2,1,1,2
